PrepTest_Number,Section_Number,Section_Type,Question_Number_in_Section,Question_ID,Question_Difficulty,Question_50_Percent_Score,LR_Question_Type,LR_Skills,RC_Passage_ID,RC_Passage_Number_in_Section,RC_Passage_Difficulty,RC_Passage_Categories,RC_Question_Categories,RC_Question_Number_in_Passage
152,2,Logical Reasoning,22,PT-152-S-2-Q-22,5.0,164.08,Flaw,Causal Reasoning,,,,,,
152,2,Logical Reasoning,23,PT-152-S-2-Q-23,4.0,158.6,Necessary assumption,Causal Reasoning; Link Assumption,,,,,,
152,2,Logical Reasoning,24,PT-152-S-2-Q-24,4.0,156.58,Must be False,Conditional Reasoning; Quantifier,,,,,,
152,2,Logical Reasoning,25,PT-152-S-2-Q-25,5.0,161.46,Necessary assumption,Causal Reasoning; Link Assumption,,,,,,
152,3,Reading Comprehension,,PT-152-S-3-P-1-Q-1,1.0,133.69,,,PT-152-S-3-P-1,1,1.0,Debate; Hypothesis; Science,Main Idea,1
152,3,Reading Comprehension,,PT-152-S-3-P-1-Q-2,1.0,128.84,,,PT-152-S-3-P-1,1,1.0,Debate; Hypothesis; Science,Except; Inference,2
152,3,Reading Comprehension,,PT-152-S-3-P-1-Q-3,2.0,135.7,,,PT-152-S-3-P-1,1,1.0,Debate; Hypothesis; Science,Author Attitude; Inference,3
152,3,Reading Comprehension,,PT-152-S-3-P-1-Q-4,1.0,129.12,,,PT-152-S-3-P-1,1,1.0,Debate; Hypothesis; Science,Inference,4
152,3,Reading Comprehension,,PT-152-S-3-P-1-Q-5,3.0,149.43,,,PT-152-S-3-P-1,1,1.0,Debate; Hypothesis; Science,Author Viewpoint; Inference,5
152,3,Reading Comprehension,,PT-152-S-3-P-1-Q-6,3.0,144.12,,,PT-152-S-3-P-1,1,1.0,Debate; Hypothesis; Science,Author Viewpoint; Inference,6
152,3,Reading Comprehension,,PT-152-S-3-P-2-Q-7,3.0,142.42,,,PT-152-S-3-P-2,2,3.0,Art; Debate,Main Idea,7
152,3,Reading Comprehension,,PT-152-S-3-P-2-Q-8,2.0,139.65,,,PT-152-S-3-P-2,2,3.0,Art; Debate,Except; Inference,8
152,3,Reading Comprehension,,PT-152-S-3-P-2-Q-9,3.0,141.91,,,PT-152-S-3-P-2,2,3.0,Art; Debate,Phrase Meaning,9
152,3,Reading Comprehension,,PT-152-S-3-P-2-Q-10,3.0,152.36,,,PT-152-S-3-P-2,2,3.0,Art; Debate,Structure,10
152,3,Reading Comprehension,,PT-152-S-3-P-2-Q-11,4.0,156.12,,,PT-152-S-3-P-2,2,3.0,Art; Debate,Author Viewpoint; Inference,11
152,3,Reading Comprehension,,PT-152-S-3-P-2-Q-12,3.0,151.81,,,PT-152-S-3-P-2,2,3.0,Art; Debate,Analogy,12
152,3,Reading Comprehension,,PT-152-S-3-P-2-Q-13,5.0,159.83,,,PT-152-S-3-P-2,2,3.0,Art; Debate,Weaken-Strengthen,13
152,3,Reading Comprehension,,PT-152-S-3-P-3-Q-14,3.0,144.45,,,PT-152-S-3-P-3,3,3.0,Comparative; Law,Inference,14
152,3,Reading Comprehension,,PT-152-S-3-P-3-Q-15,4.0,152.98,,,PT-152-S-3-P-3,3,3.0,Comparative; Law,Author Attitude; Inference,15
152,3,Reading Comprehension,,PT-152-S-3-P-3-Q-16,3.0,150.32,,,PT-152-S-3-P-3,3,3.0,Comparative; Law,Phrase Meaning,16
152,3,Reading Comprehension,,PT-152-S-3-P-3-Q-17,4.0,153.27,,,PT-152-S-3-P-3,3,3.0,Comparative; Law,Author Viewpoint; Inference,17
152,3,Reading Comprehension,,PT-152-S-3-P-3-Q-18,3.0,148.07,,,PT-152-S-3-P-3,3,3.0,Comparative; Law,Weaken-Strengthen,18
152,3,Reading Comprehension,,PT-152-S-3-P-3-Q-19,3.0,148.46,,,PT-152-S-3-P-3,3,3.0,Comparative; Law,Application,19
152,3,Reading Comprehension,,PT-152-S-3-P-4-Q-20,4.0,158.6,,,PT-152-S-3-P-4,4,5.0,Hypothesis; One-Position; Science,Main Idea,20
152,3,Reading Comprehension,,PT-152-S-3-P-4-Q-21,3.0,147.11,,,PT-152-S-3-P-4,4,5.0,Hypothesis; One-Position; Science,Phrase Meaning,21
152,3,Reading Comprehension,,PT-152-S-3-P-4-Q-22,4.0,155.2,,,PT-152-S-3-P-4,4,5.0,Hypothesis; One-Position; Science,Author Attitude; Inference,22
152,3,Reading Comprehension,,PT-152-S-3-P-4-Q-23,5.0,173.6,,,PT-152-S-3-P-4,4,5.0,Hypothesis; One-Position; Science,Structure,23
152,3,Reading Comprehension,,PT-152-S-3-P-4-Q-24,4.0,158.8,,,PT-152-S-3-P-4,4,5.0,Hypothesis; One-Position; Science,PurpCtx.,24
152,3,Reading Comprehension,,PT-152-S-3-P-4-Q-25,3.0,151.31,,,PT-152-S-3-P-4,4,5.0,Hypothesis; One-Position; Science,Inference; Purpose of Passage,25
152,3,Reading Comprehension,,PT-152-S-3-P-4-Q-26,5.0,163.18,,,PT-152-S-3-P-4,4,5.0,Hypothesis; One-Position; Science,Author Viewpoint; Inference,26
152,4,Logical Reasoning,1,PT-152-S-4-Q-1,1.0,129.94,Main conclusion or main point,Analogy; Causal Reasoning,,,,,,
152,4,Logical Reasoning,2,PT-152-S-4-Q-2,1.0,123.94,Disagree,Value Judgment,,,,,,
152,4,Logical Reasoning,3,PT-152-S-4-Q-3,3.0,145.86,Sufficient assumption,Causal Reasoning; Link Assumption,,,,,,
152,4,Logical Reasoning,4,PT-152-S-4-Q-4,2.0,138.04,Method of Reasoning,Causal Reasoning,,,,,,
152,4,Logical Reasoning,5,PT-152-S-4-Q-5,1.0,124.23,Parallel,Conditional Reasoning; Eliminating Options,,,,,,
152,4,Logical Reasoning,6,PT-152-S-4-Q-6,2.0,140.71,Argument Part,,,,,,,
152,4,Logical Reasoning,7,PT-152-S-4-Q-7,3.0,146.04,Strengthen,Causal Reasoning; Except,,,,,,
152,4,Logical Reasoning,8,PT-152-S-4-Q-8,3.0,148.71,Miscellaneous; Must be False,Rule-Application,,,,,,
152,4,Logical Reasoning,9,PT-152-S-4-Q-9,3.0,144.12,Flaw,Causal Reasoning; Net Effect,,,,,,
152,4,Logical Reasoning,10,PT-152-S-4-Q-10,3.0,145.16,Necessary assumption,Link Assumption,,,,,,
152,4,Logical Reasoning,11,PT-152-S-4-Q-11,4.0,155.36,Flaw,Conditional Reasoning,,,,,,
152,4,Logical Reasoning,12,PT-152-S-4-Q-12,3.0,144.78,Strengthen,Causal Reasoning,,,,,,
152,4,Logical Reasoning,13,PT-152-S-4-Q-13,3.0,148.68,Necessary assumption,Causal Reasoning; Link Assumption,,,,,,
152,4,Logical Reasoning,14,PT-152-S-4-Q-14,3.0,145.8,Argument Part,Value Judgment,,,,,,
152,4,Logical Reasoning,15,PT-152-S-4-Q-15,2.0,137.76,Parallel Flaw,Math; Sampling,,,,,,
152,4,Logical Reasoning,16,PT-152-S-4-Q-16,4.0,154.52,Flaw,Fallacy,,,,,,
152,4,Logical Reasoning,17,PT-152-S-4-Q-17,3.0,147.3,Necessary assumption,Conditional Reasoning; Link Assumption; Rule-Application,,,,,,
152,4,Logical Reasoning,18,PT-152-S-4-Q-18,5.0,162.97,Most Strongly Supported,Fact v. Belief v. Knowledge,,,,,,
152,4,Logical Reasoning,19,PT-152-S-4-Q-19,4.0,152.52,Evaluate,Causal Reasoning,,,,,,
152,4,Logical Reasoning,20,PT-152-S-4-Q-20,4.0,157.91,Must be True,,,,,,,
152,4,Logical Reasoning,21,PT-152-S-4-Q-21,3.0,152.24,Main conclusion or main point,Eliminating Options; Net Effect,,,,,,
152,4,Logical Reasoning,22,PT-152-S-4-Q-22,5.0,159.56,Weaken,Link Assumption; Sampling,,,,,,
152,4,Logical Reasoning,23,PT-152-S-4-Q-23,5.0,164.68,Paradox - Explain,Causal Reasoning,,,,,,
152,4,Logical Reasoning,24,PT-152-S-4-Q-24,5.0,160.87,Flaw,Analogy,,,,,,
152,4,Logical Reasoning,25,PT-152-S-4-Q-25,4.0,156.8,Strengthen,Causal Reasoning; Value Judgment,,,,,,
153,1,Reading Comprehension,,PT-153-S-1-P-1-Q-1,1.0,134.18,,,PT-153-S-1-P-1,1,3.0,Art; One-Position; Problem Analysis,Inference; Purpose of Passage,1
153,1,Reading Comprehension,,PT-153-S-1-P-1-Q-2,3.0,143.52,,,PT-153-S-1-P-1,1,3.0,Art; One-Position; Problem Analysis,Inference,2
153,1,Reading Comprehension,,PT-153-S-1-P-1-Q-3,3.0,149.06,,,PT-153-S-1-P-1,1,3.0,Art; One-Position; Problem Analysis,Author Viewpoint; Inference,3
153,1,Reading Comprehension,,PT-153-S-1-P-1-Q-4,4.0,153.42,,,PT-153-S-1-P-1,1,3.0,Art; One-Position; Problem Analysis,Weaken-Strengthen,4
153,1,Reading Comprehension,,PT-153-S-1-P-1-Q-5,3.0,147.59,,,PT-153-S-1-P-1,1,3.0,Art; One-Position; Problem Analysis,Author Viewpoint; Inference,5
153,1,Reading Comprehension,,PT-153-S-1-P-1-Q-6,4.0,157.1,,,PT-153-S-1-P-1,1,3.0,Art; One-Position; Problem Analysis,Application,6
153,1,Reading Comprehension,,PT-153-S-1-P-2-Q-7,1.0,124.93,,,PT-153-S-1-P-2,2,3.0,Debate; Problem Analysis; Science,Main Idea,7
153,1,Reading Comprehension,,PT-153-S-1-P-2-Q-8,3.0,149.49,,,PT-153-S-1-P-2,2,3.0,Debate; Problem Analysis; Science,Inference,8
153,1,Reading Comprehension,,PT-153-S-1-P-2-Q-9,3.0,147.36,,,PT-153-S-1-P-2,2,3.0,Debate; Problem Analysis; Science,Phrase Meaning,9
153,1,Reading Comprehension,,PT-153-S-1-P-2-Q-10,3.0,144.62,,,PT-153-S-1-P-2,2,3.0,Debate; Problem Analysis; Science,Inference,10
153,1,Reading Comprehension,,PT-153-S-1-P-2-Q-11,5.0,169.24,,,PT-153-S-1-P-2,2,3.0,Debate; Problem Analysis; Science,Inference; Passage Principle,11
153,1,Reading Comprehension,,PT-153-S-1-P-2-Q-12,3.0,141.88,,,PT-153-S-1-P-2,2,3.0,Debate; Problem Analysis; Science,Author Viewpoint; Inference,12
153,1,Reading Comprehension,,PT-153-S-1-P-2-Q-13,4.0,158.9,,,PT-153-S-1-P-2,2,3.0,Debate; Problem Analysis; Science,Inference,13
153,1,Reading Comprehension,,PT-153-S-1-P-2-Q-14,3.0,152.44,,,PT-153-S-1-P-2,2,3.0,Debate; Problem Analysis; Science,Author Viewpoint; Inference,14
153,1,Reading Comprehension,,PT-153-S-1-P-3-Q-15,4.0,158.7,,,PT-153-S-1-P-3,3,4.0,Debate; Law; Problem Analysis; Science,Main Idea,15
153,1,Reading Comprehension,,PT-153-S-1-P-3-Q-16,5.0,161.07,,,PT-153-S-1-P-3,3,4.0,Debate; Law; Problem Analysis; Science,Inference,16
153,1,Reading Comprehension,,PT-153-S-1-P-3-Q-17,3.0,148.18,,,PT-153-S-1-P-3,3,4.0,Debate; Law; Problem Analysis; Science,Author Viewpoint; Inference,17
153,1,Reading Comprehension,,PT-153-S-1-P-3-Q-18,2.0,140.33,,,PT-153-S-1-P-3,3,4.0,Debate; Law; Problem Analysis; Science,Inference,18
153,1,Reading Comprehension,,PT-153-S-1-P-3-Q-19,3.0,145.11,,,PT-153-S-1-P-3,3,4.0,Debate; Law; Problem Analysis; Science,Phrase Meaning,19
153,1,Reading Comprehension,,PT-153-S-1-P-3-Q-20,4.0,154.18,,,PT-153-S-1-P-3,3,4.0,Debate; Law; Problem Analysis; Science,PurpCtx.,20
153,1,Reading Comprehension,,PT-153-S-1-P-3-Q-21,3.0,148.08,,,PT-153-S-1-P-3,3,4.0,Debate; Law; Problem Analysis; Science,Purpose of Paragraph,21
153,1,Reading Comprehension,,PT-153-S-1-P-4-Q-22,3.0,151.09,,,PT-153-S-1-P-4,4,4.0,Comparative; Humanities,Inference; Purpose of Passage,22
153,1,Reading Comprehension,,PT-153-S-1-P-4-Q-23,5.0,162.2,,,PT-153-S-1-P-4,4,4.0,Comparative; Humanities,Inference,23
153,1,Reading Comprehension,,PT-153-S-1-P-4-Q-24,5.0,160.13,,,PT-153-S-1-P-4,4,4.0,Comparative; Humanities,Author Attitude; Inference,24
153,1,Reading Comprehension,,PT-153-S-1-P-4-Q-25,3.0,148.73,,,PT-153-S-1-P-4,4,4.0,Comparative; Humanities,Inference,25
153,1,Reading Comprehension,,PT-153-S-1-P-4-Q-26,3.0,152.11,,,PT-153-S-1-P-4,4,4.0,Comparative; Humanities,Inference,26
153,1,Reading Comprehension,,PT-153-S-1-P-4-Q-27,3.0,148.53,,,PT-153-S-1-P-4,4,4.0,Comparative; Humanities,Inference,27
153,2,Logical Reasoning,1,PT-153-S-2-Q-1,1.0,126.59,Fill in the blank; Most Strongly Supported,Analogy; Eliminating Options; Rule-Application,,,,,,
153,2,Logical Reasoning,2,PT-153-S-2-Q-2,2.0,135.6,Paradox - Explain,Causal Reasoning,,,,,,
153,2,Logical Reasoning,3,PT-153-S-2-Q-3,1.0,131.83,Evaluate,,,,,,,
153,2,Logical Reasoning,4,PT-153-S-2-Q-4,2.0,136.6,Necessary assumption,Causal Reasoning; Link Assumption,,,,,,
153,2,Logical Reasoning,5,PT-153-S-2-Q-5,3.0,146.65,Most Strongly Supported,Causal Reasoning,,,,,,
153,2,Logical Reasoning,6,PT-153-S-2-Q-6,2.0,136.62,Principle - Application,Conditional Reasoning; Link Assumption; Rule-Application,,,,,,
153,2,Logical Reasoning,7,PT-153-S-2-Q-7,2.0,139.18,Flaw,,,,,,,
153,2,Logical Reasoning,8,PT-153-S-2-Q-8,3.0,144.48,Strengthen,Link Assumption; Rule-Application,,,,,,
153,2,Logical Reasoning,9,PT-153-S-2-Q-9,3.0,145.4,Disagree,Value Judgment,,,,,,
153,2,Logical Reasoning,10,PT-153-S-2-Q-10,3.0,152.22,Fill in the blank; Most Strongly Supported,Causal Reasoning,,,,,,
153,2,Logical Reasoning,11,PT-153-S-2-Q-11,3.0,143.13,Most Strongly Supported,,,,,,,
153,2,Logical Reasoning,12,PT-153-S-2-Q-12,3.0,146.0,Disagree,Causal Reasoning,,,,,,
153,2,Logical Reasoning,13,PT-153-S-2-Q-13,2.0,140.29,Weaken,Analogy,,,,,,
153,2,Logical Reasoning,14,PT-153-S-2-Q-14,2.0,139.24,Main conclusion or main point,,,,,,,
153,2,Logical Reasoning,15,PT-153-S-2-Q-15,3.0,146.37,Fill in the blank; Most Strongly Supported,Causal Reasoning,,,,,,
153,2,Logical Reasoning,16,PT-153-S-2-Q-16,3.0,148.41,Flaw,Value Judgment,,,,,,
153,2,Logical Reasoning,17,PT-153-S-2-Q-17,4.0,154.74,Argument Part,Value Judgment,,,,,,
153,2,Logical Reasoning,18,PT-153-S-2-Q-18,4.0,153.72,Strengthen,Causal Reasoning,,,,,,
153,2,Logical Reasoning,19,PT-153-S-2-Q-19,3.0,152.13,Flaw,Causal Reasoning; Except,,,,,,
153,2,Logical Reasoning,20,PT-153-S-2-Q-20,3.0,146.18,Argument Part,,,,,,,
153,2,Logical Reasoning,21,PT-153-S-2-Q-21,5.0,160.4,Must be True,Conditional Reasoning,,,,,,
153,2,Logical Reasoning,22,PT-153-S-2-Q-22,4.0,153.52,Necessary assumption,Conditional Reasoning; Link Assumption,,,,,,
153,2,Logical Reasoning,23,PT-153-S-2-Q-23,4.0,152.62,Parallel,Conditional Reasoning,,,,,,
153,2,Logical Reasoning,24,PT-153-S-2-Q-24,5.0,161.72,Sufficient assumption,Link Assumption; Value Judgment,,,,,,
153,2,Logical Reasoning,25,PT-153-S-2-Q-25,4.0,156.95,Parallel Flaw,Conditional Reasoning; Fact v. Belief v. Knowledge,,,,,,
153,2,Logical Reasoning,26,PT-153-S-2-Q-26,5.0,163.1,Weaken,Link Assumption,,,,,,
153,3,Logical Reasoning,1,PT-153-S-3-Q-1,1.0,123.35,Agree,Value Judgment,,,,,,
153,3,Logical Reasoning,2,PT-153-S-3-Q-2,1.0,131.68,Principle - Rule,Link Assumption; Rule-Application,,,,,,
153,3,Logical Reasoning,3,PT-153-S-3-Q-3,2.0,137.51,Sufficient assumption,Link Assumption,,,,,,
153,3,Logical Reasoning,4,PT-153-S-3-Q-4,2.0,135.34,Paradox - Explain,Causal Reasoning,,,,,,
153,3,Logical Reasoning,5,PT-153-S-3-Q-5,3.0,145.78,Main conclusion or main point,Causal Reasoning,,,,,,
153,3,Logical Reasoning,6,PT-153-S-3-Q-6,3.0,145.44,Weaken,Causal Reasoning; Sampling,,,,,,
153,3,Logical Reasoning,7,PT-153-S-3-Q-7,3.0,144.09,Flaw,Part v. Whole,,,,,,
153,3,Logical Reasoning,8,PT-153-S-3-Q-8,5.0,163.36,Argument Part,Conditional Reasoning,,,,,,
153,3,Logical Reasoning,9,PT-153-S-3-Q-9,3.0,150.55,Main conclusion or main point,Conditional Reasoning,,,,,,
153,3,Logical Reasoning,10,PT-153-S-3-Q-10,1.0,133.34,Strengthen,Causal Reasoning,,,,,,
153,3,Logical Reasoning,11,PT-153-S-3-Q-11,1.0,130.92,Parallel Flaw,Causal Reasoning,,,,,,
153,3,Logical Reasoning,12,PT-153-S-3-Q-12,3.0,142.64,Strengthen,,,,,,,
153,3,Logical Reasoning,13,PT-153-S-3-Q-13,3.0,145.5,Paradox - Explain,Causal Reasoning; Except,,,,,,
153,3,Logical Reasoning,14,PT-153-S-3-Q-14,5.0,159.72,Strengthen,Causal Reasoning,,,,,,
153,3,Logical Reasoning,15,PT-153-S-3-Q-15,3.0,147.61,Necessary assumption,Conditional Reasoning; Link Assumption,,,,,,
153,3,Logical Reasoning,16,PT-153-S-3-Q-16,4.0,154.96,Must be False,Conditional Reasoning,,,,,,
153,3,Logical Reasoning,17,PT-153-S-3-Q-17,2.0,141.47,Weaken,Causal Reasoning; Sampling,,,,,,
153,3,Logical Reasoning,18,PT-153-S-3-Q-18,4.0,157.71,Sufficient assumption,Link Assumption; Value Judgment,,,,,,
153,3,Logical Reasoning,19,PT-153-S-3-Q-19,3.0,149.68,Flaw,Analogy; Fallacy,,,,,,
153,3,Logical Reasoning,20,PT-153-S-3-Q-20,4.0,156.22,Argument Part,Causal Reasoning; Net Effect,,,,,,
153,3,Logical Reasoning,21,PT-153-S-3-Q-21,3.0,151.39,Strengthen,Causal Reasoning; Link Assumption,,,,,,
153,3,Logical Reasoning,22,PT-153-S-3-Q-22,4.0,157.87,Disagree,Conditional Reasoning; Value Judgment,,,,,,
153,3,Logical Reasoning,23,PT-153-S-3-Q-23,4.0,154.08,Principle; Principle - Rule,Link Assumption; Rule-Application,,,,,,
153,3,Logical Reasoning,24,PT-153-S-3-Q-24,3.0,149.05,Must be True,Conditional Reasoning,,,,,,
153,3,Logical Reasoning,25,PT-153-S-3-Q-25,4.0,157.74,Parallel,Rule-Application; Value Judgment,,,,,,
153,3,Logical Reasoning,26,PT-153-S-3-Q-26,5.0,167.44,Flaw,,,,,,,
153,4,Reading Comprehension,,PT-153-S-4-P-1-Q-1,2.0,136.57,,,PT-153-S-4-P-1,1,2.0,Debate; Science,Main Idea,1
153,4,Reading Comprehension,,PT-153-S-4-P-1-Q-2,2.0,135.48,,,PT-153-S-4-P-1,1,2.0,Debate; Science,Inference; Other Viewpoint,2
153,4,Reading Comprehension,,PT-153-S-4-P-1-Q-3,2.0,139.79,,,PT-153-S-4-P-1,1,2.0,Debate; Science,Inference,3
153,4,Reading Comprehension,,PT-153-S-4-P-1-Q-4,3.0,142.37,,,PT-153-S-4-P-1,1,2.0,Debate; Science,Analogy,4
153,4,Reading Comprehension,,PT-153-S-4-P-1-Q-5,1.0,130.54,,,PT-153-S-4-P-1,1,2.0,Debate; Science,Inference; Purpose of Passage,5
153,4,Reading Comprehension,,PT-153-S-4-P-1-Q-6,2.0,139.86,,,PT-153-S-4-P-1,1,2.0,Debate; Science,Author Viewpoint; Inference,6
153,4,Reading Comprehension,,PT-153-S-4-P-1-Q-7,5.0,168.66,,,PT-153-S-4-P-1,1,2.0,Debate; Science,Inference,7
153,4,Reading Comprehension,,PT-153-S-4-P-2-Q-8,3.0,142.51,,,PT-153-S-4-P-2,2,2.0,Humanities; One-Position; Problem Analysis,Main Idea,8
153,4,Reading Comprehension,,PT-153-S-4-P-2-Q-9,2.0,136.18,,,PT-153-S-4-P-2,2,2.0,Humanities; One-Position; Problem Analysis,Inference,9
153,4,Reading Comprehension,,PT-153-S-4-P-2-Q-10,2.0,139.34,,,PT-153-S-4-P-2,2,2.0,Humanities; One-Position; Problem Analysis,PurpCtx.,10
153,4,Reading Comprehension,,PT-153-S-4-P-2-Q-11,3.0,146.86,,,PT-153-S-4-P-2,2,2.0,Humanities; One-Position; Problem Analysis,Author Viewpoint; Inference,11
153,4,Reading Comprehension,,PT-153-S-4-P-2-Q-12,3.0,143.4,,,PT-153-S-4-P-2,2,2.0,Humanities; One-Position; Problem Analysis,Inference,12
153,4,Reading Comprehension,,PT-153-S-4-P-2-Q-13,3.0,149.11,,,PT-153-S-4-P-2,2,2.0,Humanities; One-Position; Problem Analysis,Author Viewpoint; Inference,13
153,4,Reading Comprehension,,PT-153-S-4-P-3-Q-14,3.0,149.34,,,PT-153-S-4-P-3,3,5.0,Comparative; Law,Inference,14
153,4,Reading Comprehension,,PT-153-S-4-P-3-Q-15,3.0,148.9,,,PT-153-S-4-P-3,3,5.0,Comparative; Law,Inference,15
153,4,Reading Comprehension,,PT-153-S-4-P-3-Q-16,3.0,152.32,,,PT-153-S-4-P-3,3,5.0,Comparative; Law,Author Viewpoint; Inference,16
153,4,Reading Comprehension,,PT-153-S-4-P-3-Q-17,4.0,152.82,,,PT-153-S-4-P-3,3,5.0,Comparative; Law,Inference; Passage Principle,17
153,4,Reading Comprehension,,PT-153-S-4-P-3-Q-18,5.0,169.82,,,PT-153-S-4-P-3,3,5.0,Comparative; Law,Author Viewpoint; Inference,18
153,4,Reading Comprehension,,PT-153-S-4-P-3-Q-19,3.0,150.73,,,PT-153-S-4-P-3,3,5.0,Comparative; Law,Inference,19
153,4,Reading Comprehension,,PT-153-S-4-P-3-Q-20,4.0,158.8,,,PT-153-S-4-P-3,3,5.0,Comparative; Law,Author Viewpoint; Inference,20
153,4,Reading Comprehension,,PT-153-S-4-P-3-Q-21,5.0,164.74,,,PT-153-S-4-P-3,3,5.0,Comparative; Law,Analogy,21
153,4,Reading Comprehension,,PT-153-S-4-P-4-Q-22,3.0,148.31,,,PT-153-S-4-P-4,4,4.0,Humanities; One-Position,Main Idea,22
153,4,Reading Comprehension,,PT-153-S-4-P-4-Q-23,3.0,148.93,,,PT-153-S-4-P-4,4,4.0,Humanities; One-Position,Author Attitude; Inference,23
153,4,Reading Comprehension,,PT-153-S-4-P-4-Q-24,4.0,153.2,,,PT-153-S-4-P-4,4,4.0,Humanities; One-Position,Structure,24
153,4,Reading Comprehension,,PT-153-S-4-P-4-Q-25,4.0,156.53,,,PT-153-S-4-P-4,4,4.0,Humanities; One-Position,PurpCtx.,25
153,4,Reading Comprehension,,PT-153-S-4-P-4-Q-26,4.0,157.56,,,PT-153-S-4-P-4,4,4.0,Humanities; One-Position,Inference,26
153,4,Reading Comprehension,,PT-153-S-4-P-4-Q-27,5.0,164.21,,,PT-153-S-4-P-4,4,4.0,Humanities; One-Position,Author Viewpoint; Inference,27
154,1,Logical Reasoning,1,PT-154-S-1-Q-1,2.0,138.34,Disagree,Analogy; Value Judgment,,,,,,
154,1,Logical Reasoning,2,PT-154-S-1-Q-2,2.0,136.94,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
154,1,Logical Reasoning,3,PT-154-S-1-Q-3,1.0,123.21,Argument Part,Analogy; Value Judgment,,,,,,
154,1,Logical Reasoning,4,PT-154-S-1-Q-4,2.0,135.74,Disagree,Value Judgment,,,,,,
154,1,Logical Reasoning,5,PT-154-S-1-Q-5,2.0,138.58,Flaw,Causal Reasoning; Eliminating Options,,,,,,
154,1,Logical Reasoning,6,PT-154-S-1-Q-6,2.0,138.61,Paradox - Explain,Causal Reasoning; Net Effect,,,,,,
154,1,Logical Reasoning,7,PT-154-S-1-Q-7,2.0,136.94,Disagree,Causal Reasoning,,,,,,
154,1,Logical Reasoning,8,PT-154-S-1-Q-8,1.0,131.27,Fill in the blank,Analogy,,,,,,
154,1,Logical Reasoning,9,PT-154-S-1-Q-9,3.0,150.76,Flaw,Conditional Reasoning,,,,,,
154,1,Logical Reasoning,10,PT-154-S-1-Q-10,1.0,131.38,Parallel,Conditional Reasoning; Net Effect,,,,,,
154,1,Logical Reasoning,11,PT-154-S-1-Q-11,3.0,147.49,Sufficient assumption,Conditional Reasoning; Eliminating Options; Link Assumption,,,,,,
154,1,Logical Reasoning,12,PT-154-S-1-Q-12,3.0,143.74,Flaw,,,,,,,
154,1,Logical Reasoning,13,PT-154-S-1-Q-13,4.0,157.04,Necessary assumption,Conditional Reasoning; Link Assumption,,,,,,
154,1,Logical Reasoning,14,PT-154-S-1-Q-14,4.0,155.64,Weaken,,,,,,,
154,1,Logical Reasoning,15,PT-154-S-1-Q-15,2.0,137.67,Method of Reasoning,Causal Reasoning,,,,,,
154,1,Logical Reasoning,16,PT-154-S-1-Q-16,4.0,156.06,Weaken,Causal Reasoning,,,,,,
154,1,Logical Reasoning,17,PT-154-S-1-Q-17,4.0,154.1,Principle - Rule,Analogy; Link Assumption; Rule-Application,,,,,,
154,1,Logical Reasoning,18,PT-154-S-1-Q-18,3.0,150.34,Necessary assumption,Causal Reasoning; Link Assumption; Net Effect,,,,,,
154,1,Logical Reasoning,19,PT-154-S-1-Q-19,3.0,149.0,Flaw,Causal Reasoning; Sampling,,,,,,
154,1,Logical Reasoning,20,PT-154-S-1-Q-20,5.0,167.3,Strengthen,Eliminating Options; Except,,,,,,
154,1,Logical Reasoning,21,PT-154-S-1-Q-21,5.0,168.08,Principle - Rule,Link Assumption; Rule-Application,,,,,,
154,1,Logical Reasoning,22,PT-154-S-1-Q-22,4.0,156.73,Weaken,Causal Reasoning; Link Assumption; Sampling,,,,,,
154,1,Logical Reasoning,23,PT-154-S-1-Q-23,5.0,159.57,Must be True,Conditional Reasoning,,,,,,
154,1,Logical Reasoning,24,PT-154-S-1-Q-24,3.0,150.43,Paradox - Explain,Causal Reasoning,,,,,,
154,1,Logical Reasoning,25,PT-154-S-1-Q-25,5.0,161.38,Parallel Flaw,Causal Reasoning,,,,,,
154,1,Logical Reasoning,26,PT-154-S-1-Q-26,5.0,160.69,Must be True,Conditional Reasoning,,,,,,
154,2,Logical Reasoning,1,PT-154-S-2-Q-1,1.0,123.63,Principle - Rule,Link Assumption; Rule-Application; Value Judgment,,,,,,
154,2,Logical Reasoning,2,PT-154-S-2-Q-2,3.0,144.41,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
154,2,Logical Reasoning,3,PT-154-S-2-Q-3,2.0,134.87,Paradox - Explain,Causal Reasoning,,,,,,
154,2,Logical Reasoning,4,PT-154-S-2-Q-4,1.0,131.31,Strengthen,Link Assumption; Rule-Application,,,,,,
154,2,Logical Reasoning,5,PT-154-S-2-Q-5,2.0,137.62,Weaken,Causal Reasoning,,,,,,
154,2,Logical Reasoning,6,PT-154-S-2-Q-6,2.0,137.19,Fill in the blank; Most Strongly Supported,Analogy,,,,,,
154,2,Logical Reasoning,7,PT-154-S-2-Q-7,2.0,136.77,Sufficient assumption,Conditional Reasoning; Link Assumption; Rule-Application,,,,,,
154,2,Logical Reasoning,8,PT-154-S-2-Q-8,1.0,124.98,Principle - Rule,Link Assumption; Rule-Application,,,,,,
154,2,Logical Reasoning,9,PT-154-S-2-Q-9,3.0,149.64,Flaw,Math,,,,,,
